"lang"
{
"Language"	"dutch"
"DOTA_Tooltip_ability_gyrocopter_rocket_barrage_Description"	"Vuurt een salvo van raketten af op nabije vijanden in een straal om de Gyrocopter heen. Duurt 3 seconden."
"[english]DOTA_Tooltip_ability_gyrocopter_rocket_barrage_Description"	"Launches a salvo of rockets at nearby enemy units in a radius around the Gyrocopter.  Lasts 3 seconds."
"DOTA_Tooltip_ability_gyrocopter_rocket_barrage_rockets_per_second"	"RAKETTEN PER SECONDE:"
"[english]DOTA_Tooltip_ability_gyrocopter_rocket_barrage_rockets_per_second"	"ROCKETS PER SECOND:"
"DOTA_Tooltip_ability_gyrocopter_rocket_barrage_radius"	"STRAAL:"
"[english]DOTA_Tooltip_ability_gyrocopter_rocket_barrage_radius"	"RADIUS:"
"DOTA_Tooltip_ability_gyrocopter_homing_missile"	"Homing Missile"
"[english]DOTA_Tooltip_ability_gyrocopter_homing_missile"	"Homing Missile"
"DOTA_Tooltip_ability_gyrocopter_homing_missile_Description"	"Vuurt een hittezoekende raket af om de vijandelijke doeleenheid te vinden. De raket versnelt gedurende de afstand, deelt schade uit en verlamt wanneer het het doel raakt. Homing Missile deelt meer schade uit naarmate de afstand groter is. Vijandelijke eenheden kunnen de raket vernietigen voor het zijn doel bereikt."
"[english]DOTA_Tooltip_ability_gyrocopter_homing_missile_Description"	"Fires a homing missile to seek the targeted enemy unit. The missile gains speed over time, dealing damage and stunning when it impacts the target.  Homing Missile deals greater damage the further it has traveled.  Enemy units can destroy the missile before it reaches its target."
"DOTA_Tooltip_ability_gyrocopter_homing_missile_min_damage"	"MINIMALE SCHADE:"
"[english]DOTA_Tooltip_ability_gyrocopter_homing_missile_min_damage"	"MINIMUM DAMAGE:"
"DOTA_Tooltip_ability_gyrocopter_homing_missile_stun_duration"	"VERLAMMINGSDUUR:"
"[english]DOTA_Tooltip_ability_gyrocopter_homing_missile_stun_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_gyrocopter_flak_cannon"	"Flak Cannon"
"[english]DOTA_Tooltip_ability_gyrocopter_flak_cannon"	"Flak Cannon"
"DOTA_Tooltip_ability_gyrocopter_flak_cannon_Description"	"De aanvallen van Hyrocopter raken alle vijandelijke eenheden in een gebied eromheen voor een gelimiteerd aantal aanvallen. Alleen het hoofddoelwit van de aanval ontvangt aanvalsbonussen zoals Critical Strike. Duurt 15 seconden of tot de aanvallen zijn gebruikt."
"[english]DOTA_Tooltip_ability_gyrocopter_flak_cannon_Description"	"Gyrocopter's attacks hit all enemy units in an area around it for a limited number of attacks.  Only the main target of attacks will receive attack bonuses such as Critical Strike.  Lasts 15 seconds or until the attacks are used."
"DOTA_Tooltip_ability_gyrocopter_flak_cannon_radius"	"STRAAL:"
"[english]DOTA_Tooltip_ability_gyrocopter_flak_cannon_radius"	"RADIUS:"
"DOTA_Tooltip_ability_gyrocopter_flak_cannon_max_attacks"	"MAX. AANVALLEN:"
"[english]DOTA_Tooltip_ability_gyrocopter_flak_cannon_max_attacks"	"MAX ATTACKS:"
"DOTA_Tooltip_ability_gyrocopter_call_down"	"Call Down"
"[english]DOTA_Tooltip_ability_gyrocopter_call_down"	"Call Down"
"DOTA_Tooltip_ability_gyrocopter_call_down_Description"	"Roep een luchtaanval met raketten op op vijandelijke eenheden in een doelgebied. Twee raketten komen na elkaar aan, waarbij de eerste veel schade maar weinig vertraging voor %slow_duration_first% seconden aanricht en de tweede weinig schade maar veel vertraging voor %slow_duration_second% seconden aanricht.\n\nTe verbeteren met Aghanim's Scepter."
"[english]DOTA_Tooltip_ability_gyrocopter_call_down_Description"	"Call down an aerial missile strike on enemy units in a target area.  Two missiles arrive in succession, the first dealing major damage and minor slow for %slow_duration_first% seconds; the second dealing minor damage and major slow for %slow_duration_second% seconds.\n\nUpgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_gyrocopter_call_down_damage_first"	"SCHADE RAKET 1:"
"[english]DOTA_Tooltip_ability_gyrocopter_call_down_damage_first"	"MISSILE ONE DAMAGE:"
"DOTA_Tooltip_ability_gyrocopter_call_down_damage_second"	"SCHADE RAKET 2:"
"[english]DOTA_Tooltip_ability_gyrocopter_call_down_damage_second"	"MISSILE TWO DAMAGE:"
"DOTA_Tooltip_ability_gyrocopter_call_down_slow_first"	"%VERTRAGING RAKET 1:"
"[english]DOTA_Tooltip_ability_gyrocopter_call_down_slow_first"	"%MISSILE ONE SLOW:"
"DOTA_Tooltip_ability_gyrocopter_call_down_slow_second"	"%VERTRAGING RAKET 2:"
"[english]DOTA_Tooltip_ability_gyrocopter_call_down_slow_second"	"%MISSILE TWO SLOW:"
"DOTA_Tooltip_ability_gyrocopter_call_down_radius"	"STRAAL:"
"[english]DOTA_Tooltip_ability_gyrocopter_call_down_radius"	"RADIUS:"
"npc_dota_hero_gyrocopter_bio"	"Na een leven lang in oorlogen, opschudding, rellen en revoluties gediend te hebben, had de sterke Aurel er genoeg van. Maar samen met een paar snuisterijen en een aanzienlijk pensioen vertrok de voormalige ingenieur met iets wat veel bijzonderder was: een vergeten, incompleet blauwdruk voor een gyrocopter, 's werelds eerste bemande, niet-magische vliegmachine. Hij ging in zijn pensioen naar de tropische vergetelheid van de Ash Archipelago met zo goed als alleen geld en tijd om daar te werken aan zijn machine. Terwijl de jaren voorbijgingen en de overblijfselen van mislukte prototypes zich begonnen op te stapelen, begon hij zich af te vragen of mechanische vlucht überhaupt wel mogelijk was. Tien jaar en een dag na zijn pensionering, op een zonnige middag met een zuidelijke wind, zat Aurel in zijn nieuwste creatie terwijl hij gevuld was met vernedering en de gedachte aan een nieuwe mislukking. Met een grom van moeite trok hij aan de ontsteker en bedekte hij zijn hoofd, wachtend op de onvermijdbare explosie. Echter, tegen zijn verwachting in, kwam hij los van de grond en begon hij, na een paar paniekerige aanpassingen, te stabiliseren. Binnen een uur was hij aan het duiken en het zweven in de wind, op dezelfde hoogte met de zeemeeuwen en werd Aurel emotioneel met het wonder van het vliegen. Toen de zon onderging zette hij koers terug naar zijn werkplaats, maar zodra hij omgedraaid was werd zijn staartvleugel geraakt door een kanonskogel. Nadat hij zichzelf uit het wrak had bevrijd, zwom hij naar het dichtstbijzijnde stuk land en vervloekte het schip dat verantwoordelijk was voor de kanonskogel, nu bezig de wrakstukken uit het water te vissen. Dagen later, toen Aurel terugging naar zijn werkplaats, ging hij aan het werk voor een nieuw model gyrocopter, eentje die in staat zou zijn een veel zwaardere en vooral gevaarlijkere lading te dragen."
"[english]npc_dota_hero_gyrocopter_bio"	"After serving through a lifetime of wars, upheaval, riots, and revolutions, the brass figured Aurel had seen enough. But in addition to a few trinkets and his considerable pension, the erstwhile engineer left with something far more interesting: a long-forgotten, incomplete schematic for a Gyrocopter, the world's first manned, non-magical flying device. Retiring to the tropical obscurity of the Ash Archipelago with little else but time and money, he set to work building the device. As the years wore on and the remains of failed prototypes began to pile up, he began to wonder if mechanical flight was even possible. A decade and a day after his retirement, on a sunny afternoon with a southerly breeze, Aurel sat in his latest attempt bristling with indignation and expectant failure. With a grunt of effort he pulled the ignition cord and covered his head, waiting for the inevitable explosion. However to his great surprise he began to lift and, following a few panicked adjustments, stabilize. Within an hour, he was ducking and weaving with the breeze, level with the gulls, and Aurel found himself filled with the breathless wonder of flight. As dusk settled in he set a course back to his workshop, but no sooner had he turned his craft when a cannonball tore through his tailfin. Disentangling himself from the wreckage, he swam toward the nearest piece of land in sight, and cursed to see the ship responsible for the cannonball collecting the debris. Days later, when Aurel returned to his workshop, he set to work on yet another gyrocopter, this one capable of carrying a much heavier, more dangerous payload."
"DOTA_Tooltip_ability_spirit_breaker_charge_of_darkness"	"Charge of Darkness"
"[english]DOTA_Tooltip_ability_spirit_breaker_charge_of_darkness"	"Charge of Darkness"
"DOTA_Tooltip_ability_spirit_breaker_charge_of_darkness_Description"	"Spirit Breaker fixeert zijn zicht op een vijandelijke eenheid en begint alle objecten te bestormen. Alle vijandelijke eenheden waar hij doorheen gaat, worden geraakt door een Greater Bash. Als de geselecteerde eenheid sterft, zal Spirit Breaker de dichtsbijzijnde vijandelijke eenheid op die locatie als doelwit nemen."
"[english]DOTA_Tooltip_ability_spirit_breaker_charge_of_darkness_Description"	"Spirit Breaker fixes his sight on an enemy unit and starts charging through all objects.  All enemy units passed through and the targeted unit will be hit by a Greater Bash.  If the targeted unit dies, Spirit Breaker will change his target to the nearest enemy unit to that location."
"DOTA_Tooltip_ability_spirit_breaker_charge_of_darkness_movement_speed"	"STORMSNELHEID:"
"[english]DOTA_Tooltip_ability_spirit_breaker_charge_of_darkness_movement_speed"	"CHARGE SPEED:"
"DOTA_Tooltip_ability_spirit_breaker_charge_of_darkness_stun_duration"	"VERLAMMINGSDUUR:"
"[english]DOTA_Tooltip_ability_spirit_breaker_charge_of_darkness_stun_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_spirit_breaker_empowering_haste"	"Empowering Haste"
"[english]DOTA_Tooltip_ability_spirit_breaker_empowering_haste"	"Empowering Haste"
"DOTA_Tooltip_ability_spirit_breaker_empowering_haste_Description"	"De kracht van de Spirit Breaker verhoogt met hogere bewegingssnelheid. Zijn aanwezigheid verhoogt de bewegingssnelheid van nabije geallieerde eenheden. Kan worden gebruikt om de bewegingssnelheidbonus voor %duration% seconden te verbeteren, maar achteraf zal de passieve bonus gehalveerd worden terwijl de vaardigheid aan het afkoelen is."
"[english]DOTA_Tooltip_ability_spirit_breaker_empowering_haste_Description"	"Causes Spirit Breaker to gain power with higher movement speed. His presence increases the movement speed of nearby allied units. Can be cast to improve the movement speed bonus for %duration% seconds, however afterward the passive bonus will be halved while the ability is on cooldown."
"DOTA_Tooltip_ability_spirit_breaker_empowering_haste_bonus_movespeed_pct"	"%BONUSBEWEGINGSSNELHEID:"
"[english]DOTA_Tooltip_ability_spirit_breaker_empowering_haste_bonus_movespeed_pct"	"%BONUS MOVE SPEED:"
"DOTA_Tooltip_ability_spirit_breaker_empowering_haste_aura_radius"	"AURABEREIK:"
"[english]DOTA_Tooltip_ability_spirit_breaker_empowering_haste_aura_radius"	"AURA RADIUS:"
"DOTA_Tooltip_ability_spirit_breaker_greater_bash"	"Greater Bash"
"[english]DOTA_Tooltip_ability_spirit_breaker_greater_bash"	"Greater Bash"
"DOTA_Tooltip_ability_spirit_breaker_greater_bash_Description"	"Geeft een kans op verlamming en het terugslaan van een vijandelijke eenheid bij aanvallen, samen met het ontvangen van bonusbewegingssnelheid nadat een slag plaatsvindt. Richt een percentage van zijn bewegingssnelheid aan als schade."
"[english]DOTA_Tooltip_ability_spirit_breaker_greater_bash_Description"	"Gives a chance to stun and knockback an enemy unit on an attack, as well as gaining bonus movement speed after a bash occurs. Deals a percentage of movement speed as damage."
"DOTA_Tooltip_ability_spirit_breaker_greater_bash_chance_pct"	"%KANS OP BASH:"
"[english]DOTA_Tooltip_ability_spirit_breaker_greater_bash_chance_pct"	"%CHANCE TO BASH:"
"DOTA_Tooltip_ability_spirit_breaker_greater_bash_damage"	"%BEWEGINGSSNELHEID ALS SCHADE:"
"[english]DOTA_Tooltip_ability_spirit_breaker_greater_bash_damage"	"%MOVESPEED AS DAMAGE:"
"DOTA_Tooltip_ability_spirit_breaker_greater_bash_knockback_duration"	"TERUGSLAGDUUR:"
"[english]DOTA_Tooltip_ability_spirit_breaker_greater_bash_knockback_duration"	"KNOCKBACK DURATION:"
"DOTA_Tooltip_ability_spirit_breaker_greater_bash_bonus_movespeed_pct"	"%BONUSBEWEGINGSSNELHEID:"
"[english]DOTA_Tooltip_ability_spirit_breaker_greater_bash_bonus_movespeed_pct"	"%BONUS MOVE SPEED:"
"DOTA_Tooltip_ability_spirit_breaker_greater_bash_movespeed_duration"	"SNELHEIDSDUUR:"
"[english]DOTA_Tooltip_ability_spirit_breaker_greater_bash_movespeed_duration"	"SPEED DURATION:"
"DOTA_Tooltip_ability_spirit_breaker_nether_strike"	"Nether Strike"
"[english]DOTA_Tooltip_ability_spirit_breaker_nether_strike"	"Nether Strike"
"DOTA_Tooltip_ability_spirit_breaker_nether_strike_Description"	"Spirit Breaker glipt naar de onderwereld, om vervolgens naast zijn hopeloze slachtoffer weer te verschijnen. Een Greater Bash zal dan plaatsvinden en bonusschade aanrichten.\n\nTe verbeteren met Aghanim's Scepter."
"[english]DOTA_Tooltip_ability_spirit_breaker_nether_strike_Description"	"Spirit Breaker slips into the nether realm, reappearing next to his hapless victim. Upon reappearing, a Greater Bash of the current level occurs and deals bonus damage.\n\nUpgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_spirit_breaker_nether_strike_damage"	"BONUSSCHADE:"
"[english]DOTA_Tooltip_ability_spirit_breaker_nether_strike_damage"	"BONUS DAMAGE:"
"npc_dota_hero_spirit_breaker_bio"	"Barathrum de Spirit Breaker is een nobel en krachtig wezen, een felle en elementaire intelligentie die ervoor koos om te reizen naar de wereld van de materie om deel te nemen aan evenementen met gevolgen voor het elementaire rijk waar hij vandaan komt. Om tot dat einde te komen, zette hij een vorm in elkaar die hem goed zou dienen, zowel in onze wereld als daarbuiten. Zijn fysieke vorm steunt op de krachten van deze wereld, door het combineren van eigenschappen van zowel runderen als apen — horens, hoeven en handen — als uiterlijke symbolen van zijn innerlijke kwaliteiten van kracht, snelheid en sluwheid. Hij draagt een ring door zijn neus als herinnering dat hij een verborgen meester dient en dat deze wereld, waarin hij nu werkt, maar een schaduw is van de echte."
"[english]npc_dota_hero_spirit_breaker_bio"	"Barathrum the Spirit Breaker is a lordly and powerful being, a fierce and elemental intelligence which chose to plane-shift into the world of matter to take part in events with repercussions in the elemental realm that is his home. To that end, he assembled a form that would serve him well, both in our world and out of it. His physical form borrows from the strengths of this world, blending features both bovine and simian--horns, hooves and hands--as outward emblems of his inner qualities of strength, speed and cunning. He wears a ring in his nose, as a reminder that he serves a hidden master, and that this world in which he works is but a shadow of the real one."
"DOTA_Tooltip_ability_alchemist_acid_spray"	"Acid Spray"
"[english]DOTA_Tooltip_ability_alchemist_acid_spray"	"Acid Spray"
"DOTA_Tooltip_ability_alchemist_acid_spray_Description"	"Sproeit zuur met een hoge druk over het doelgebied. Vijandelijke eenheden die over het aangetaste terrein heenlopen ontvangen schade per seconde en pantservermindering."
"[english]DOTA_Tooltip_ability_alchemist_acid_spray_Description"	"Sprays high-pressure acid across a target area. Enemy units who step across the contaminated terrain take damage per second and have their armor reduced."
"DOTA_Tooltip_ability_alchemist_acid_spray_radius"	"STRAAL:"
"[english]DOTA_Tooltip_ability_alchemist_acid_spray_radius"	"RADIUS:"
"DOTA_Tooltip_ability_alchemist_acid_spray_duration"	"DUUR:"
"[english]DOTA_Tooltip_ability_alchemist_acid_spray_duration"	"DURATION:"
"DOTA_Tooltip_ability_alchemist_acid_spray_damage"	"SCHADE PER SECONDE:"
"[english]DOTA_Tooltip_ability_alchemist_acid_spray_damage"	"DAMAGE PER SECOND:"
"DOTA_Tooltip_ability_alchemist_acid_spray_armor_reduction"	"PANTSERVERMINDERING:"
