"dota"
{
"DOTA_Accept"	"Aceitar"
"DOTA_Custom_Lobby_List_Game_Header"	"Modo"
"DOTA_Custom_Lobby_List_Name_Header"	"Descrição"
"DOTA_Custom_Lobby_List_Players_Header"	"Jogadores"
"DOTA_Custom_Lobby_List_Map_Header"	"Mapa"
"DOTA_Custom_Lobby_List_Region_Header"	"Região"
"DOTA_Custom_Lobby_List_Connection_Header"	"Ligação"
"DOTA_Custom_Lobby_List_Status_Header"	"Estado local"
"DOTA_Custom_Lobby_List_Game"	"{s:lobby_game}"
"DOTA_Custom_Lobby_List_Lobby_Name"	"{s:lobby_name}"
"DOTA_Custom_Lobby_List_Players"	"{s:lobby_players} / {s:lobby_max_players}"
"DOTA_Custom_Lobby_List_Map"	"{s:lobby_map}"
"DOTA_Custom_Lobby_List_Region"	"{s:lobby_region}"
"DOTA_Custom_Lobby_List_Connection"	"..."
"DOTA_Custom_Lobby_List_Status"	"{s:lobby_status}"
"DOTA_Custom_Lobby_List_Connect"	"{s:connect_button_text}"
"DOTA_Custom_Lobby_Game_Name"	"{s:game_name}"
"DOTA_Custom_Lobby_Map_Name"	"Mapa: {s:map_name}"
"DOTA_Custom_Lobby_Player_Count"	"Jogadores: {d:player_count} / {d:max_player_count}"
"DOTA_Custom_Lobby_Player_Count_Short"	"{d:player_count} / {d:max_player_count}"
"DOTA_Custom_Lobby_Visibility"	"Visibilidade do Lobby"
"DOTA_Custom_Join_Chat"	"Entrar no chat"
"DOTA_Custom_Join_Chat_Member_Count"	"({d:ChatMemberCount})"
"DOTA_Custom_Leave_Chat"	"Sair do chat"
"DOTA_Custom_Game_Vote_Up_Tooltip"	"Clica para dares um voto positivo a este modo no Workshop."
"DOTA_Page_Number"	"Pág. {d:current_page} / {d:num_pages}"
"DOTA_TabName_ModsOverview"	"Visão geral"
"DOTA_TabName_ModsSubscribed"	"Biblioteca"
"DOTA_TabName_ModsWorkshop"	"Workshop"
"DOTA_TabName_ModsBrowse"	"Procurar"
"DOTA_WatchTabName_Live"	"Em direto"
"DOTA_WatchTabName_Featured"	"Em destaque"
"DOTA_WatchTabName_Replays"	"Repetições"
"DOTA_WatchTabName_Tournaments"	"Torneios"
"DOTA_WatchTabName_Downloads"	"Downloads"
"DOTA_WatchLive_Search"	"Procurar heróis para assistir"
"DOTA_WatchLive_DataPending"	"A procurar partidas a decorrer..."
"DOTA_WatchLive_DataError"	"Erro ao carregar partidas em direto"
"DOTA_WatchLive_NoGames"	"Não há partidas em direto disponíveis"
"DOTA_WatchLive_Connecting"	"À espera dos dados da partida..."
"DOTA_WatchLive_HeroFilter"	"Filtro: {s:hero_filter_name}"
"DOTA_WatchLive_CountSpec"	"{i:num_spectating} a assistir"
"DOTA_WatchLive_CountSpecFriend"	"{i:num_friends_spectating} amigo, {i:num_spectating} a assistir"
"DOTA_WatchLive_CountSpecFriends"	"{i:num_friends_spectating} amigos, {i:num_spectating} a assistir"
"DOTA_WatchLive_CountFriends"	"{i:num_friends_playing} amigos a jogar"
"DOTA_WatchLive_ParticipantsVs"	"{s:team_1} vs {s:team_2}"
"DOTA_WatchLive_ParticipantsMMR"	"MMR médio: {i:mmr}"
"DOTA_WatchLive_ParticipantsUnranked"	"Não Classificada"
"DOTA_WatchLive_Participants1"	"{s:friend_1}"
"DOTA_WatchLive_Participants2"	"{s:friend_1} e {s:friend_2}"
"DOTA_WatchLive_Participants3"	"{s:friend_1}, {s:friend_2} e {s:friend_3}"
"DOTA_WatchLive_Participants4Plus"	"{s:friend_1}, {s:friend_2}, {s:friend_3} e mais {i:friend_count_over_3}..."
"DOTA_WatchLive_MatchType_MM_Kills"	"{s:game_mode}"
"DOTA_WatchLive_MatchType_MM"	"{s:game_mode}"
"DOTA_WatchLiveDotaTV"	"Ver na DotaTV"
"DOTA_WatchLivePurchase"	"Obter passe do torneio {g:dota_item_price:ticket_itemdef}"
"DOTA_WatchLiveSpectatorFriends1"	"{g:dota_persona:spectator_friend_1} a assistir"
"DOTA_WatchLiveSpectatorFriends2"	"{g:dota_persona:spectator_friend_1} e {g:dota_persona:spectator_friend_2} a assistir"
"DOTA_WatchLiveSpectatorFriends3"	"{g:dota_persona:spectator_friend_1}, {g:dota_persona:spectator_friend_2} e {g:dota_persona:spectator_friend_3} a assistir"
"DOTA_WatchLiveSpectatorFriends4Plus"	"{g:dota_persona:spectator_friend_1}, {g:dota_persona:spectator_friend_2}, {g:dota_persona:spectator_friend_3} e mais {i:spectator_friend_count_over_3} amigos a assistir"
"DOTA_WatchLiveSpectatorCount"	"{i:spectator_count} a assistir"
"DOTA_WatchLivePreGame"	"Pré-partida"
"DOTA_WatchLive_ElapsedTime"	"Tempo decorrido:"
"DOTA_WatchLive_Spectating"	"Espectadores:"
"DOTA_WatchReplays_TournamentsHeader"	"PARTIDAS DE TORNEIOS POPULARES"
"DOTA_WatchReplays_FriendsHeader"	"PARTIDAS DE AMIGOS"
"DOTA_WatchReplays_Popular"	"PARTIDAS POPULARES"
"DOTA_WatchReplays_SavedForLater"	"GUARDADAS PARA VER DEPOIS"
"DOTA_WatchReplays_ParticipantsVs"	"{s:team_1} vs {s:team_2}"
"DOTA_WatchReplays_MatchType_League"	"{s:league_name}"
"DOTA_WatchReplays_MatchType_Public"	"Partida {s:match_id} - {s:game_mode}"
"DOTA_WatchReplays_Recommendations"	"{i:recommendations}"
"DOTA_WatchReplays_Recommendations1"	"{g:dota_persona:friend_1} + {i:recommendations}"
"DOTA_WatchReplays_Recommendations2"	"{g:dota_persona:friend_1}, {g:dota_persona:friend_2} + {i:recommendations}"
"DOTA_WatchReplays_Recommendations3Plus"	"{g:dota_persona:friend_1} + outros {i:friend_count_over_1} amigos + {i:recommendations}"
"DOTA_WatchReplays_Friends1"	"{g:dota_persona:b:friend_1} participou"
"DOTA_WatchReplays_Friends2"	"{g:dota_persona:b:friend_1} e {g:dota_persona:friend_2} participaram"
"DOTA_WatchReplays_Friends3Plus"	"{g:dota_persona:b:friend_1}, {g:dota_persona:b:friend_2} e outros {i:friend_count_over_2} amigos"
"DOTA_WatchReplays_Views"	"{i:views} visualizações"
"DOTA_WatchReplays_Price"	"{g:dota_item_price:ticket_itemdef}"
"DOTA_WatchReplays_SharedMatch"	"{g:dota_persona:shared_by} partilhou - '{s:shared_text}'"
"DOTA_WatchReplays_SharedHighlight"	"{g:dota_persona:shared_by} partilhou um momento em destaque"
"DOTA_WatchReplays_Duration"	"{s:minutes}:{s:seconds}"
"DOTA_WatchReplays_Tag"	"\"{s:recommendation_text}\""
"DOTA_WatchTournaments_FeaturedTitle"	"{s:tournament_featured_title}"
"DOTA_WatchTournaments_FeaturedDates"	"{s:tournament_featured_start} - {s:tournament_featured_end}"
"DOTA_WatchTournaments_FeaturedDescription"	"{s:tournament_featured_description}"
"DOTA_WatchTournaments_FeaturedTeams"	"Equipas"
"DOTA_WatchTournaments_PrizePool"	"Prémio total:"
"DOTA_WatchTournaments_PrizePoolAmt"	"{s:tournament_featured_prize_pool}"
"DOTA_WatchTournaments_Purchase"	"Passe do torneio - {s:tournament_featured_price}"
"DOTA_WatchTournament_TournamentName"	"{s:tournament_name}"
"DOTA_WatchTournament_Price"	"{s:price}"
"DOTA_Replays_Search"	"Procurar por IDs de partida"
"DOTA_Watch_GameStatus"	"Estado da partida"
"DOTA_Watch_Pending"	"À espera para assistir a partida..."
"DOTA_Watch_GameServerNotFound"	"O servidor onde esta partida estava a decorrer não foi encontrado."
"DOTA_Watch_Unavailable"	"Não foi possível assistir a esta partida neste momento."
"DOTA_Watch_LobbyNotFound"	"Lobby não encontrado."
"DOTA_Watch_MissingLeagueSubscription"	"Esta partida faz parte de uma liga e requer um ingresso para ser assistida."
"vs"	"VS"
"dota_matchmaking_language_title"	"Preferências de idioma"
"dota_matchmaking_language_primary_label"	"Preferes jogar principalmente com gente que fale:"
"dota_matchmaking_language_primary"	"{s:environment_language}"
"dota_matchmaking_language_primary_invalid"	"O teu idioma ({s:environment_language}) não está disponível como idioma de matchmaking no Dota 2."
"dota_matchmaking_language_select_secondary"	"Se quiseres, podes escolher mais outro idioma:"
"dota_matchmaking_language_select_primary"	"Seleciona um idioma de comunicação:"
"dota_matchmaking_language_no_selection"	"Nenhum selecionado"
"dota_matchmaking_language_english"	"Inglês"
"dota_matchmaking_language_russian"	"Russo"
"dota_matchmaking_language_chinese"	"Chinês"
"dota_matchmaking_language_schinese"	"Chinês"
"dota_matchmaking_language_korean"	"Coreano"
"dota_matchmaking_language_koreana"	"Coreano"
"dota_matchmaking_language_spanish"	"Espanhol"
"dota_matchmaking_language_portuguese"	"Português"
"GameUI_Language_English"	"Inglês"
"GameUI_Language_German"	"Alemão"
"GameUI_Language_French"	"Francês"
"GameUI_Language_Italian"	"Italiano"
"GameUI_Language_Korean"	"Coreano"
"GameUI_Language_Spanish"	"Espanhol"
"GameUI_Language_Simplified_Chinese"	"Chinês Simplificado"
"GameUI_Language_Traditional_Chinese"	"Chinês Tradicional"
"GameUI_Language_Russian"	"Russo"
"GameUI_Language_Thai"	"Tailandês"
"GameUI_Language_Japanese"	"Japonês"
"GameUI_Language_Portuguese"	"Português (Portugal)"
"GameUI_Language_Polish"	"Polaco"
"GameUI_Language_Danish"	"Dinamarquês"
"GameUI_Language_Dutch"	"Neerlandês"
"GameUI_Language_Finnish"	"Finlandês"
"GameUI_Language_Norwegian"	"Norueguês"
"GameUI_Language_Swedish"	"Sueco"
"GameUI_Language_Hungarian"	"Húngaro"
"GameUI_Language_Czech"	"Checo"
"GameUI_Language_Romanian"	"Romeno"
"GameUI_Language_Turkish"	"Turco"
"GameUI_Language_Brazilian"	"Português (Brasil)"
"GameUI_Language_Bulgarian"	"Búlgaro"
"GameUI_Language_Greek"	"Grego"
"GameUI_Language_Ukrainian"	"Ucraniano"
"client_version_out_of_date_title"	"Atualização necessária"
"client_version_out_of_date"	"O jogo está desatualizado. Por favor, fecha o Dota 2 e reinicia-o para obteres a última versão."
"dota_matchmaking_region_title"	"Preferências de região"
"dota_matchmaking_region_auto"	"Usar automaticamente a melhor região com base na minha localização."
"dota_matchmaking_region_select"	"Seleciona até 3 regiões de matchmaking. Seleciona as regiões mais perto de ti para obteres melhores resultados."
"limited_heroes_abandon_header"	"Modo de Principiantes"
"limited_heroes_abandon_explanation"	"Não há penalidade por abandonares uma partida no modo de Principiantes, pois o teu herói será substituído por um bot. Mas se abandonares uma partida noutro modo de jogo podes ser colocado no grupo de baixa prioridade."
"dota_abandon_dialog_title"	"Abandonar partida"
"dota_abandon_dialog_confirm"	"Tens a certeza de que queres abandonar esta partida?"
"dota_abandon_dialog_yes"	"Sim, abandonar."
"dota_leave_dialog_title"	"Abandonar partida"
"dota_leave_dialog_confirm"	"De certeza que queres abandonar esta partida?"
"dota_leave_dialog_yes"	"Sim, abandonar."
"dota_accept_match_title"	"A tua partida está pronta"
"dota_accept_match_readyup_title"	"À espera de jogadores"
"dota_accept_match_accept"	"Aceitar"
"dota_accept_match_accept_low_pri"	"Aceitar (baixa prioridade)"
"dota_accept_match_accept_button"	"{s:accept}"
"dota_accept_match_decline"	"Recusar"
"dota_accept_match_subtitle"	"{s:subtitle}"
"dota_finding_match_players"	"({s:searching_player_count} à procura)"
"dota_finding_match_time"	"Tempo estimado: {s:find_match_time}"
"dota_finding_match_accept_count"	"{s:match_num_accepted} / {s:match_num_total} aceitaram"
"dota_finding_match_generic"	"Partida normal"
"dota_finding_match_ranked"	"Partida classificada"
"dota_finding_match_bot"	"Partida com bots"
"dota_finding_match_bot_passive"	"Partida com bots (passivos)"
"dota_finding_match_bot_easy"	"Partida com bots (fáceis)"
"dota_finding_match_bot_medium"	"Partida com bots (medianos)"
"dota_finding_match_bot_hard"	"Partida com bots (difíceis)"
"dota_finding_match_bot_unfair"	"Partida com bots (injustos)"
"dota_finding_match_team"	"Partida classificada em equipa"
"dota_finding_1v1_match_casual"	"Partida 1v1"
"dota_finding_match_practice_lobby"	"Partida de lobby"
"dota_safe_to_abandon_inline"	"É seguro sair da partida"
"dota_match_connected"	"Conectado à partida"
"dota_match_local_game"	"Conectado a partida local"
"dota_match_connecting"	"A conectar-se à partida..."
"dota_match_in_progress"	"Partida a decorrer"
"dota_match_finished"	"A partida terminou"
"matchmaking_waiting_for_players"	"À espera de outros jogadores"
"matchmaking_player_declined"	"Um jogador recusou a partida"
"dota_match_wait_for_host"	"À espera do anfitrião"
"dota_match_find_server"	"A procurar servidor"
"ranked_disabled"	"Matchmaking classificado inativo atualmente."
"ranked_mmr"	"A tua classificação (MMR)"
"ranked_mmr_solo_label"	"Solo"
"ranked_mmr_solo_value"	"{i:solo_mmr}"
"ranked_mmr_solo_calibrating"	"? - {i:solo_calibrating_games} partida(s) restante(s)"
"ranked_mmr_solo_no_data"	"Requer {i:solo_calibrating_required_games} partida(s) para calibrar"
"ranked_mmr_party_label"	"Grupo"
"ranked_mmr_party_value"	"{i:party_mmr}"
"ranked_mmr_party_calibrating"	"? - {i:party_calibrating_games} partida(s) restante(s)"
"ranked_mmr_party_no_data"	"Requer {i:party_calibrating_required_games} partida(s) para calibrar"
"ranked_mmr_locked_explain"	"Matchmaking Classificado:\nRequer Troféu de Experiência de nível 50 para desbloquear.\nUm modo mais competitivo que regista e apresenta o MMR (classificação de matchmaking) de cada jogador."
"matchmaking_account_disabled"	"Foste excessivamente perturbador e serás impedido de participar no chat ou entrar na fila de espera para partidas. Tempo restante: {t:r:match_denied_time}"
"matchmaking_match_disabled_party"	"{s:match_denied_player_name} irá impedir a procura de partidas por não ter respondido a tempo ou ter abandonado a sua última partida. Tempo restante: {t:r:match_denied_time}"
"matchmaking_low_priority_party"	"{s:match_denied_player_name} só permitirá matchmaking de baixa prioridade, devido a abandonos de partidas ou demasiadas denúncias. Partidas restantes: {d:match_denied_games}"
"matchmaking_match_disabled_local"	"Estás impedido(a) de procurar partidas por não teres respondido a tempo ou teres abandonado a tua última partida. Tempo restante: {t:r:match_denied_time}"
"matchmaking_low_priority_local"	"Só podes usar o matchmaking de baixa prioridade porque abandonaste partidas ou recebeste demasiadas denúncias. Partidas restantes: {d:match_denied_games}"
"dota_ready_up_count"	"{s:ready_up_ready} / {s:ready_up_lobby_members}"
"dota_play_normal_match"	"Partida normal"
"dota_play_ranked_match"	"Partida classificada"
"dota_play_practice_1v1"	"Praticar 1v1"
"dota_play_practice_with_bots"	"Praticar com bots"
"dota_play_practice_1v1_playtab"	"PRATICAR 1v1"
"dota_play_1v1_desc"	"Pratica as tuas jogadas na lane do meio contra outro jogador. A partida acaba quando um jogador morrer duas vezes ou perder uma torre."
"dota_play_practice_1v1_party_warning"	"Grupos não são permitidos em matchmaking 1v1"
"dota_play_button_label"	"{s:play_button_label}"
"dota_play"	"Jogar Dota"
"dota_play_searching"	"A procurar"
"dota_play_connecting"	"Anfitrião a carregar..."
"dota_play_lobby_find_server"	"A procurar servidor"
"dota_play_find_match_label"	"{s:find_match_label}"
"dota_reconnect"	"Reconectar"
"dota_abandon_game"	"Abandonar"
"dota_safe_leave_game"	"Sair da partida"
"dota_disconnect"	"Desconectar"
"dota_play_unavailable"	"Indisponível"
"dota_leaver_consequence_tooltip_header"	"Consequências"
"dota_leaver_consequences"	"{s:leaver_consequences}"
"dota_leaver_consequences_details"	"{s:leaver_consequences_details}"
"dota_leaver_view_tooltip"	"Ver detalhes"
"dota_leaver_consequence_header_failure_to_reconnect"	"Falha em regressar à partida terá as seguintes consequências:"
"dota_leaver_consequence_header_leave_match"	"Abandonar esta partida terá consequências negativas"
"dota_leaver_consequence_LetDownTeammates"	"Os teus companheiros de equipa ficarão em desvantagem."
"dota_leaver_consequence_SmallMatchmakingCooldown"	"Ficarás impedido de usar o matchmaking durante algum tempo."
"dota_leaver_consequence_CreditWithAbandon"	"Receberás um \"Abandono\"."
"dota_leaver_consequence_ForcedLossForLeaver"	"Receberás uma \"Derrota\"."
"dota_leaver_consequence_ForcedLossForLeaversParty"	"Toda a gente no teu grupo receberá uma \"Derrota\"."
"dota_leaver_consequence_ForcedLossForLeaversTeam"	"A tua equipa, %s1, receberá uma \"Derrota\"."
"dota_leaver_consequence_MMRLossForLeaver"	"O teu MMR será reduzido."
"dota_leaver_consequence_MMRLossForLeaversParty"	"O MMR de todos no teu grupo será reduzido."
"dota_leaver_consequence_MMRLossForLeaversTeam"	"O MMR da tua equipa, %s1, será reduzido."
"dota_leaver_consequence_MatchDiscardedForOtherPlayers"	"A partida não será registada para os outros jogadores."
"dota_leaver_consequence_NotDecrementLowPriGamesRemaining"	"Não ficará registado que completaste a partida."
"dota_reconnect_popup_title"	"Reconectar?"
"dota_reconnect_popup_message"	"Pretendes reconectar-te à partida?"
"dota_matchmaking_regions_refresh"	"Atualizar pings"
"dota_matchmaking_region_ping"	"{s:region_ping}"
"dota_matchmaking_region_offline"	"Offline para manutenção"
"dota_matchmaking_region_unknown_ping"	"Ping: Desconhecido"
"dota_matchmaking_region_ping_time"	"Ping: {i:ping_ms}ms"
"DOTA_VAC_Verification_Header"	"Anti-batota da Valve (VAC)"
"DOTA_VAC_Verification_Header_Solo"	"Não foi possível iniciar o matchmaking porque um problema com o teu computador está a bloquear o VAC. Certifica-te de que não estás a usar programas que possam interferir com o VAC e confirma que o Steam está instalado corretamente."
"DOTA_VAC_Verification_Header_Party"	"Não foi possível iniciar o matchmaking porque um problema com o teu computador ou o de um dos membros do teu grupo está a bloquear o VAC. Certifiquem-se de que não estão a usar programas que possam interferir com o VAC e confirmem que o Steam está instalado corretamente."
"DOTA_VAC_Verification_Button1"	"Mais informações"
"DOTA_VAC_Verification_Button2"	"Fechar"
"dota_matchmaking_regions_button"	"{s:regions_selected}"
"dota_region_automatic"	"Região: Autom."
"dota_regions_selected"	"Regiões: "
"dota_lobby_region_invalid"	"Nenhuma"
"dota_play_no_language_selected"	"SELECIONAR IDIOMA"
"dota_play_language"	"{s:match_language}"
"dota_play_language_many"	"IDIOMAS: {i:match_language_count}"
"dota_ready_fail"	"FALHA NA PREPARAÇÃO"
"dota_ready_fail_desc"	"A tua partida estava pronta, mas falhaste ao confirmar e foste removido do grupo do matchmaking."
"dota_all_chat_label"	"[TODOS]"
"dota_chatwheel_label_Ok"	"OK"
"dota_chatwheel_label_Care"	"Cuidado"
"dota_chatwheel_label_GetBack"	"Para trás"
"dota_chatwheel_label_NeedWards"	"Precisamos de Wards"
"dota_chatwheel_label_Stun"	"Stun"
"dota_chatwheel_label_Help"	"Socorro"
"dota_chatwheel_label_Push"	"Pressionem"
"dota_chatwheel_label_GoodJob"	"Bem jogado"
"dota_chatwheel_label_Missing"	"Ausentes"
"dota_chatwheel_label_Missing_Top"	"Ausentes em cima"
"dota_chatwheel_label_Missing_Mid"	"Ausentes no meio"
"dota_chatwheel_label_Missing_Bottom"	"Ausentes em baixo"
"dota_chatwheel_label_Go"	"Vamos!"
"dota_chatwheel_label_Initiate"	"Iniciar ataque!"
"dota_chatwheel_label_Follow"	"Sigam-me"
"dota_chatwheel_label_Group_Up"	"Juntem-se"
"dota_chatwheel_label_Spread_Out"	"Espalhem-se"
"dota_chatwheel_label_Split_Farm"	"Fazer farm separados"
"dota_chatwheel_label_Attack"	"Atacar agora!"
"dota_chatwheel_label_BRB"	"Já volto (brb)"
"dota_chatwheel_label_Dive"	"Atirem-se!"
"dota_chatwheel_label_OMW"	"Estou a caminho"
"dota_chatwheel_label_Get_Ready"	"Preparem-se"
"dota_chatwheel_label_Bait"	"Fazer de isco"
"dota_chatwheel_label_Heal"	"Cura"
"dota_chatwheel_label_Mana"	"Mana"
"dota_chatwheel_label_OOM"	"Sem mana"
"dota_chatwheel_label_Skill_Cooldown"	"Cooldown"
"dota_chatwheel_label_Ulti_Ready"	"Ultimate pronto"
"dota_chatwheel_label_Enemy_Returned"	"Inimigo voltou"
"dota_chatwheel_label_All_Missing"	"Todos ausentes"
"dota_chatwheel_label_Enemy_Incoming"	"Aproximam-se"
"dota_chatwheel_label_Invis_Enemy"	"Inimigo invisível"
"dota_chatwheel_label_Enemy_Had_Rune"	"Inimigo tem runa"
"dota_chatwheel_label_Split_Push"	"Pressionem separados"
"dota_chatwheel_label_Coming_To_Gank"	"Vou emboscar"
"dota_chatwheel_label_Request_Gank"	"Pedir emboscada"
"dota_chatwheel_label_Fight_Under_Tower"	"Perto da torre"
"dota_chatwheel_label_Deny_Tower"	"Neguem a torre"
"dota_chatwheel_label_Buy_Courier"	"Comprem estafeta"
"dota_chatwheel_label_Upgrade_Courier"	"Melhorem o estafeta"
"dota_chatwheel_label_Need_Detection"	"Precisamos de deteção"
"dota_chatwheel_label_They_Have_Detection"	"Eles têm deteção"
"dota_chatwheel_label_Buy_TP"	"Comprem TP"
"dota_chatwheel_label_Reuse_Courier"	"Re-usem o estafeta"
"dota_chatwheel_label_Deward"	"Deward"
"dota_chatwheel_label_Building_Mek"	"Vou fazer Mekansm"
"dota_chatwheel_label_Building_Pipe"	"Vou fazer Pipe"
"dota_chatwheel_label_Stack_And_Pull"	"Faz stack e atrai"
"dota_chatwheel_label_Pull"	"Atrai os creeps"
"dota_chatwheel_label_Pulling"	"A atrair creeps"
"dota_chatwheel_label_Stack"	"Faz stack dos neutros"
"dota_chatwheel_label_Jungling"	"Na floresta (Jungling)"
"dota_chatwheel_label_Roshan"	"Roshan"
"dota_chatwheel_label_Affirmative"	"Afirmativo"
"dota_chatwheel_label_Wait"	"Esperem"
"dota_chatwheel_label_Pause"	"Pausa"
"dota_chatwheel_label_Current_Time"	"Tempo atual"
"dota_chatwheel_label_Check_Runes"	"Verifiquem as runas"
"dota_chatwheel_label_Smoke_Gank"	"Emboscada com Smoke of Deceit!"
"dota_chatwheel_label_GLHF"	"Boa sorte"
"dota_chatwheel_label_Nice"	"Boa!"
"dota_chatwheel_label_Thanks"	"Obrigado(a)"
"dota_chatwheel_label_Sorry"	"Desculpa"
"dota_chatwheel_label_No_Give_Up"	"Não desistam"
"dota_chatwheel_label_Just_Happened"	"Isto aconteceu mesmo"
"dota_chatwheel_label_Game_Is_Hard"	"Está difícil"
"dota_chatwheel_label_New_Meta"	"New meta"
