"lang"
{ 
	"Language" "finnish" 
				"npc_dota_hero_oracle_bio"											"Kyyrmuurin valtaistuimen hallitsijat olivat jo iät ja ajat tuoneet Oraakkelinsa yksinomaan Norsunluuhautomosta, korkealta Kiihkoilijavuoriston ontoilta huipuilta. Maksu suoritettiin etukäteen sikiön suunnittelun aikaan, ja lopputulos – kypsä ja hyvin koulutettu profeetta – toimitettiin Kaivuukuninkaan porteille.
<br><br>Kun tilaus oli tehty, Kalpeat Sybilit siittivät, synnyttivät ja kasvattivat nämä Oraakkelit. Hyväksytyt Oraakkelit olivat ruumiillisesti sidottuja tähän maailmaan, jota useimmat meistä käyttävät, mutta samanaikaisesti heidän sielunsa vaelsivat kaukana äärettömyyksissä asti. Palatessaan näiltä kosmisilta vaelluksiltaan profeetat puhuivat tulen sanoja ruumiinsa kautta. Näitä mystisiä lausahduksia oli tulkitsemassa Kyyrmuurin Neuvonantajat, jotka näkivät lausahduksissa merkkejä tulevasta, diplomaattisia neuvoja sekä sitä yliluonnollista polttoainetta, jota Kaivuukuninkaiden suku tarvitsi varmistaakseen voittonsa jokaisella sotaretkellään, tapahtuivatpa ne hovissa tai taistelutantereella. Näin oli ollut jo useiden sukupolvien ajan, ja näin Kaivuukuningaskirjan sivut täyttyivät voitokkaiden kuninkaiden nimistä ja alueista, joita he valloittivat. Niin se oli ollut, ja niin se jatkui, kunnes eräs tietty Oraakkeli nimeltään Nerif saapui palvelemaan viimeistä näistä kivikypäräisistä kuninkaista.
<br><br>Ensinnäkin Nerifin profetiat olivat hyvin erikoisia. Ne eivät näyttäneet vain kertovan tulevaisuutta, vaan muokkaavan sitä. Outo ennustaja kertoi neuvoja, joita kukaan ei kysynyt, ja pian Kyyrmuurit huomasivatkin olevansa riidoissa aivan uusien vihollisten kanssa. Neuvonantajat aistivat uhan vallalleen, ja kohdistivat nopeasti nämä epätervetulleet tapahtumien käänteet viimeisimmän Oraakkelin syyksi. He vaativat hänen erottamistaan, he halusivat vaatia Sybilejä ottamaan takaisin viallisen profeettansa ja korvaamaan hänet kelvollisella korvikkeella. Mutta Nerif kuvaili synkän näön Norsunluuhautomon tuhosta, ja vain tuntien sisällä uutiset muinaisen koulun tuhoutumisesta katastrofisessa maanvyörymässä kantautuivat hoviin. Peloissaan Kalpeiden Sybilien kohtalosta Neuvonantajat vetäytyivät kammioihinsa, yrittäen kiivaasti välttää Oraakkelin huomion keskipisteeksi joutumista.
<br><br>Kaivuukuningas arvosti kuitenkin suuresti käytännöllisyyttä. Hän epäili ylivarovaisten Neuvonantajiensa mahdollisuutta auttaa häntä valtakuntansa laajentamisessa. Hän tuumi, että näin harvinaista ja ainutlaatuista Oraakkelia pitäisi käyttää aseena tässä tehtävässä. Niinpä hän alensi pelokkaat Neuvonantajansa ja asetti Nerifin vierelleen. Vaikka Kaivuukuningas ei täysin ymmärtäny Nerifin voimia, hän tyytyi uhmakkaasti toteamaan lopputulemat, jotka hän taistoistaan halusi, ja sen jälkeen taivutteli Nerifin sanomaan ne profetioina.
<br><br>Aluksi kaikki oli hyvin. Viimeinen Kaivuukuningas kehuskeli, kuinka ottamalla omakseen Kohtalottaren lemmikin, itse Kohtalotarkin oli hänen leikkikalunsa. Mutta hänen olisi pitänyt ymmärtää varoituksen sana, kun Tyytymättömien Satraappien valtakunnan valloituksen aattona hän yritti pakottaa voittonsa Oraakkeliltaan tämän vain hiljaisesti vastatessa ”siinä voi käydä kuinka tahansa”. Sen vankempaa ennustusta hän ei saanut pakottamallakaan Nerifin suusta tulemaan. Siitä huolimatta kuningas uskoi vankasti armeijaansa. Satraapit olivat sisämaassa, heillä oli heikko puolustus ja heidät oli eristetty kaikista mahdollisista liittolaisista. Niinpä kuningas tulkitsi Nerifin ennustuksen hänelle suotuisaksi kunhan hänellä oli taktinen etu, ja näin ollen hyökkäyksessä olisi vain pieni riski.
<br><br>Jälkiviisaana on helppo todeta, että kuninkaan olisi pitänyt tulkita ennustajansa sanat tarkemmin. Jopa ”Selityksin varustetun jossittelun vuosikirjan” huolellisesti tutkineiden on lähes mahdotonta kuvitella, mitä Tyytymättömien Satraapien palatsin pihalla käydyssä taistelussa tapahtui. Näytti siltä, kuin verilöylyn keskellä taistelu olisi alkanut jakaantua kahtia. Jokainen taistelun kannalta keskeinen hetki poiki aina vain uusia todellisuuksia ja hajosi aina vain pienemmiksi palasiksi. Sotilaat, jotka jo horjuivat vammoistaan ja kaatuivat taistelussa syöksyivät samanaikaisesti varmoin ottein taisteluun. Heidän mielensäkin jakaantuivat; he huomasivat olevansa sekä elossa että kuolleita, olevansa olemassa ja olematta. Jopa voitto ja tappio jakaantuivat, ja molemmat osapuolet kokivat molemmat lopputulokset samanaikaisesti. Maailmasta tuli kuin peilisali, jossa kaikki peilit hajosivat sirpaleiksi loputtomuuksiin asti.
<br><br>Lopputuloksena molemmista osapuolista tuli hulluja. Edes kuningas itse ei kyennyt käsittämään tätä samanaikaista voitokasta ja tappiollista tilaa, ja hänenkin mielensä hajosi hulluuden sirpaleiksi. Naiiveille Satraapeille ei käynyt yhtään sen paremmin. Vastakkaisin hetkin varustetut todellisuudet jakaantuivat jakaantumistaan jatkaen loputtomuuksiin asti, kunnes kaikkia niitä asutti niin ymmällään oleva väestö, etteivät he kyenneet ruokkimaan, vaatettamaan, puolustamaan tai lisääntymään enää perinteisillä tavoilla.
<br><br>Kauan ennen kuin taistelun tapahtumat kantautuivat kuitenkin hoviin asti, Kyyrmuurin Neuvonantajat olivat siepanneet Nerifin, sitoneet ja suukapuloineet hänet ja laukaisseet hänet nopeasti pois universumistaan ulottuvuuksien välisellä aluksella, toivoen hänen päätyvän niin kauas, ettei hänestä olisi heille enää koskaan harmia. Mutta oli jo liian myöhäistä heidän selviytymisensä kannalta. Ja ehkä meidänkin."

				"npc_dota_hero_techies_bio"									"Ei kuunaan ole Ruoppaajan poukamassa kirottu ketään samalla tavalla kuin Räjähdeteknikoita. Toisaalta Ruoppaajan poukamaa ei enää ole olemassakaan. Eikä Toterinia. Tai edes Ansastajan kylää. Itse asiassa, jos joku alkaisi tutkiskelemaan Räjähdeteknikoiden historiaa, huomaisi pian, että kokonaiset kaupungit tuppaavat häviämään kartalta Teknikoiden saapumisen jälkeen. 
<br><br>Kuten jokainen muukin Teknikoita koskeva katastrofi, Ruoppaajan poukaman kartalta poispyyhkiytyminen alkoi keksinnöllä. Saatuaan tehtävän keksiä turvallisen tavan räjäyttää kaupungin alla olevissa kaivoksissa käytetyt pommit pyrotekniikan ihmelapset Squee, Spleen ja Spoon kehittelivät hämmästyttävimmän keksintönsä ikinä: napin, jota painamalla etäällä olevassa räjähteessä syttyy sytytyslanka.
<br><br>Kolmikko halusi yli-innokkaasti testata uusinta keksintöään. He täyttivät pienen työpajansa jokaisen nurkan tynnyri toisensa perään uusilla kaukoräjähteillään. He nappasivat yhden tynnyrin mukaansa ja veivät sen kaukana olevalle pellolle. Kolmikko piileskeli ojassa, ja Spleen painoi räjäytysnappia. Mutta mitään ei tapahtunut. Spleen oli ihmeissään, nousi pystyyn ja painoi nappia uudestaan ja uudestaan. Lopulta räjähdys repi reiän maahan. Riemuissaan Squee ja Spleen olivat juuri lähtemässä kotiin päin, kun massiivinen ääni- ja voima-aalto kaatoi heidät kumoon.
<br><br>Hämmästyksissään ja korvat soiden he seisoivat myrkkypilven keskellä ja näkivät työpajansa paikalla savuavat rauniot. Puunpaloja ja kivenmurikoita putoili ammottavaan kraatteriin, joka hitaasti laajeni laajenemistaan. Koko Ruoppaajan poukama tärisi ja alkoi hiljalleen valua kaivoksiin asukkaiden paetessa paniikissa.
<br><br>Kolmikko istui vajoavan kotinsa äärellä ja virnuili ja kikatti. He olivat niin innoissaan tulevista mahdollisuuksista, etteivät olleenkaan ajatelleet edellisten naapureidensa halveksuntaa. He miettivät vain yhtä asiaa: kuinka pamauksesta saisi vielä mahtavamman?"

				"npc_dota_hero_winter_wyvern_bio"									"Suurten runoilijoiden tavoin myös Auroth haluaisi vain kirjoittaa, mutta Talvitraakin elämä on täynnä häiriötekijöitä. Muinaisliskojen eepoksilla on pitkä ja värikäs historia, mutta jotkut pelkäävät, että jäljellä olevat lohikäärmeoppineet eivät ole yhtä tuottoisia kuin edeltäjänsä. Muinaisliskojen Eddoihin on lisätty vain muutama rivillinen sitten viimeisimmän kulta-ajan. Auroth harmittelee: \"Unohdamme, että elämä on muutakin kuin vihollisten voittamista ja valtaamista. Meidän tulee omistautua luovalle ilmaisulle.\" Hän tekee tutkimusmatkoja ja kerää kirjoja inspiraation lähteeksi. Tutkimus on myös häiriötekijä ja vie aikaa kirjoittamiselta. Vaikka Auroth tietää, että hänen pitäisi olla luolassaan Eddojen kimpussa, hän löytää itsensä usein taistelutantereelta. Hän ryöstää linnoja ja muinaisia kirjastoja. Jos hän sattuu samalla niittämään kunniaa itselleen, hän kiittää siitä tutkimustyötään. Tosiasia on se, että vaikka hän on taistelutaitojensa puolesta legendaarinen, kirjallisuuden puolella tilanne on toinen. Hän ei halua olla sankaritarinoiden tähti, hän haluaa kirjoittaa niitä."

				"npc_dota_hero_arc_warden_bio"									"Ennen kaiken alkua oli yksi: yksi alkuperäinen mieli, loputon ja mahtava, jonka tarkoitusperä oli käsittämätön. Kun maailmankaikkeus syntyi jyrinällä, tämä mieli särkyi osiin. Kaksi suurempaa osaa – joita tultaisiin kutsumaan nimillä Radiant ja Dire – päätyivät vastakkaisiksi voimiksi, jotka alkoivat vääristämään koko luomakuntaa ruokkiakseen keskinäistä kamppailuaan.
<br><br>Sodan ja luonnonmullistuksen uhatessa aluillaan olevaa kaikkeutta, kolmas osa astui esiin. Tämä mieli, joka otti itselleen nimen Zet, halusi saattaa kaiken takaisin täydelliseen tasapainoon. \"Perheensä\" välisestä ristiriidasta järkyttynyt Zet kokosi kaiken voimansa, ja päihitti sisaruksensa yhdessä välähdyksessä. Hän vangitsi sotivat puoliskot taivaankappaleen sisään, jonka hän viskasi pimeyteen, kiertämään tuntematonta maailmaa. Harmonia oli palautettu, mutta Zetin mahdista oli jäljellä vain murto-osa. Hän käänsi katseensa luomaansa vankilaan ja päätti käyttää jäljellä olevan voimansa vartioidakseen sitä aikojen loppuun asti. Lukemattomien iäisyyksien ajan vanginvartija vahti tyrmää väsymättä.
<br><br>Elämä kukoisti alapuolella levittäytyvässä maailmassa, täysin tietämättömänä himmeästi hehkuvan kuun sisään kätkeytyvästä vaarasta tai Zetin ponnistuksista pitää se aisoissa. Vankien ikuinen yhteenotto sai kuitenkin ajan myötä vankilan säröilemään. Lopulta Zetin käytetyt voimat eivät enää riittäneet sulkemaan murtumaa, ja viimein kuu särkyi. Sen vangit olivat vapaita luomaan uuden tuhoisan yhteenoton.
<br><br>Vankilan räjähdyksen voimasta avaruuden kaukaisimpiin nurkkiin paiskautunut Zet huomasi muuttuneensa entisten vankiensa ristiriitaisen energian voimasta. Hän ei ollut enää yksi muoto ja ajatus, vaan moneksi jakautunut. Osa oli heikoimpia, osa vahvempia, ja niitä jokaista yhdisti vain hetkittäinen tietoisuuden virta. Kamppaillen omaa epäyhtenäisyyttään vastaan Zet suuntasi kulkunsa kohti sisarustensa valmistelemaa konfliktia, kääntäen jakaantuneet mielensä yhteen päämäärään: alkuperäisen mielen kaikki osat täytyi joko yhdistää jälleen tai tuhota lopullisesti, jotta epäharmonia ei leviäisi laajemmalle..."

				"npc_dota_hero_monkey_king_bio"		"Viisisataa vuotta vuori piti häntä otteessaan. Hänen päänsä oli vapaa, mutta ruumista ympäröi koko sen kivestä tehdyn vankilan paino, jonka vanhat jumalat olivat loihtineet pysäyttääkseen hänen lapsellisen kapinointinsa. Hänen päänsä muotoa peitti sammal, korvistaan puski ruohoa ja hänen näkökenttänsä peittivät rikkaruohot, jotka kasvoivat maaperästä hänen leukansa alla. Useimmat olettivat hänen kuolleen, tai jumalten rankaisevan häntä taivasta vastaan tekemistään rikoksista, kunnes hänestä olisi vain legenda jäljellä. Mutta, kuten tarinat kertovat, Apinakuningas ei koskaan kuole.<br><br>
Ja niin Sun Wukong odotti. Hän kesti hievahtamatta, kunnes jumalat tulivat antamaan hänelle synninpäästön. Jumalilla oli vapaudelle kuitenkin ehto, jonka Wukong hyväksyi empimättä: hänen tehtävänsä oli saattaa nuorta akolyyttiä salaisella pyhiinvaellusmatkalla, suojella tätä matkan vaaroilta ja huolehtia, että akolyytti palaa kotiin himoittu aarre mukanaan. Jos Wukong tekisi kaiken tämän ja tottelisi ihmisnuorukaisen tahtoa koko pyhän matkan ajan, jumalat katsoisivat hänen tehneen parannuksen.<br><br>
Harvinaista kyllä, Sun Wukong piti lupauksensa kunnialla ja siten sovitti menneen kapinointinsa synnit. Akolyytti palasi temppeliinsä aarre kädessään ja muutamaa kokemusta rikkaampana. Sun Wukong, ensimmäistä kertaa elämässään hyvissä väleissä jokaisen vähänkään tärkeän jumalan kanssa, oli tyytyväinen ja valmis jättämään kunnianhimoiset seikkailut. Apinakuningas oli kuitenkin syntynyt kiusantekoon... eikä jumalten ärsyttäminen koskaan käy tylsäksi."

				"npc_dota_hero_dark_willow_bio"		"Lapset rakastavat kertoa tarinoita keijujen ilkikurisista seikkailuista... koska lapset eivät tiedä kuinka ilkeämielisiä paskiaisia suurin osa keijuista on. Ja ilkeiden keijujenkin maailmassa vain harva nimistä lausutaan yhtä inhoten kuin Mireska Sunbreeze.<br><br>Rikkaan kauppakuninkaan tytär, Mireska kasvoi Revtelissä, häikäilemättömässä valtiossa, jossa manipulointi ja murha olivat arkipäivää. Mutta vaikka hän olikin erinomaisen pätevä noudattamaan paikallisia käyttäytymissääntöjä (sekä kirjoitettuja että kirjoittamattomia) ja sosiaalisia tapoja, jotka olivat läsnä hänen elämänsä jokaisessa hetkessä, hän koki koko touhun varsin puuduttavaksi.<br><br>Saatuaan lopulta tarpeekseen Mireska teki kuten monet muutkin kapinoivat lapset: poltti perheensä kartanon maan tasalle ja lähti lemmikkinsä Jexin kanssa kiertämään maailmaa uudet kujeet mielessään."

				"npc_dota_hero_pangolier_bio"		"Nivanan urhoollisten naiset ja herrat viettävät vauhdikasta elämää miekkaa heiluttaen, kattokruunuilla näyttävästi keikkuen ja yhden yön romansseilta karkuun juosten. Ja vaikka he kaikki noudattavat ohjenuoraansa, \"Seikkaile elämäsi edestä tai kuole tylsänä\", Donté Panlinin urotyöt saavat parkkiintuneimmankin patriootin silmät laajenemaan.<br><br>Ei ole hirviötä jota hän ei surmaisi, ei olentoa jota hän ei riiaisi, ei tyrannia jota hän ei uhmaisi eikä aatelista, joka voisi vastustaa hänen hunajaa tihkuvia sanojaan."

		 		"npc_dota_hero_grimstroke_bio"		"Ashkavorin kansa oli kokoontunut temppeliaukiolle todistamaan uuden suojelijansa ylösnousua, jossa tämä sitoisi heidän sielunsa omaansa. Kun hänen pensselinsä viimeiset vedot koskettivat riimukiveä, ja Ylösnoussemuksen side syntyi, kaikki – myös kotiin jääneet – aistivat jonkin menneen kammottavasti pieleen.<br><br>Hän ymmärsi syyn välittömästi. Musteen tehoa voimistamaan tarkoitetut jumalveren pisarat olivatkin saastuttaneet sen, ja hänen juuri loitsimansa sidostaian voima uhkasi nyt hukuttaa hänet. Saastunut muste luikerteli pensseliä pitkin riimukivestä ylös ja hänen käsiinsä. Pian muste peitti hänet kasvoja ja suuta myöten, eikä hän olisi voinut huutaa vaikka olisi halunnut.<br><br>Hän oli koko ikänsä yrittänyt tulla voimakkaammaksi kuin opettajiensa asettamat rajoitukset. Lopulta hän oli rikkonut pyhää sääntöä, joka kielsi musteiden muuntelun. Nyt kun Ylösnousemuksen lähde avautui, hän tunsi sielunsa täyttyvän voimasta, jota ei ollut koskaan voinut kuvitellakaan. Suuri voitto vaati enää selviämistä.<br><br>Hän ammensi sidoksen voimaa ja puski sillä saastunutta mustevirtaa vastaan. Ilmassa kaikui valitus: hänen kansansa hätähuuto. Jotkut horjuivat, heikoimmat kaatuivat. Moni yritti paeta. Silti hän ammensi yhä päättäväisemmin kansan voimavaroja itseensä. Mutta se ei riittänyt pysäyttämään mustehyökyä.<br><br>Kun hänen keuhkoihinsa vangittu ilma alkoi loppua, ja musteen synkkyys jo peitti hänet kauttaaltaan, hän keksi pakokeinon. Ashkavorin kansan kanssa tehtyä sidosta oli tarkoitus käyttää ainoastaan heidän suojeluunsa... Mutta sidos tomi molempiin suuntiin.<br><br>Viimeisillä voimillaan, sokeasti vastustaen hän puski musteaallon sidokseen.<br><br>Hän tunsi aallon heikkenevän asteittain... ja kuuli kansansa kauhunhuudot, kun saaste otti heistä vallan. Kun muste vihdoin hellitti, hän avasi silmänsä nähdäkseen uuden maailman. Ashkavorin väki oli muuttunut. Jokainen sielu oli vääristynyt kaameaksi varjoksi omasta itsestään... Veren ja lihan oli korvannut limainen, saastunut muste."

				"npc_dota_hero_mars_bio"			"Mars, taivaan ensimmäinen poika, kävi kauan loputtomia sotia ja todisti, kuinka lukemattomia ristiretkiä tehtiin sen entisen nimen turvin. Valloitus- ja kostoretkiä. Syystä ja syyttä, aina julmia. Isänsä Zeuksen lailla Mars toimi täysin mielijohteesta, mutta oli paljon sitäkin julmempi ja kylvi käsittämätöntä kärsimystä.<br><br>Aikain saatossa isän itseriittoinen tapa toimia – jota kunnioitti myös moni muu jumala, vaikka samalla halveksi <i>Marsia</i> – alkoi tuntua tyhjältä. Mars ei saanut sotimisesta sitä, mitä halusi. Ensimmäistä kertaa ikuisuuksiin sodan jumala alkoi kyseenalaistaa sitä, miksi ylipäätään käytti kunniakasta miekkaansa.<br><br>Sitten kävi niin, että kohtalo vastasi kysymykseen. Marsin on sodittava suuremman päämäärän vuoksi. Sen vaakunan on kylvettävä entistä enemmän raakuutta ja kärsimystä. Sen on viimein vaadittava sille verenperintönä kuuluva johtoasema. On aika polttaa vanhain aikain pantheon poroksi ja rakentaa sen tuhkille uusi imperiumi. Vain niin Mars löytää tyydytyksen ja saa valta-asemansa takaisin."
				
				"npc_dota_hero_void_spirit_bio"			"Muut henget eivät edes väitä ymmärtävänsä vanhimman hengen, Void Spirit Inain, ajatuksen juoksua ja juonittelua.
Se tietää salaisuuksia, jotka järisyttäisivät kuolevaista mieltä. Se tarkkailee sivusta universumia työssään ja antaa huolella koulittujen apureiden hoitaa likaiset työt. Se tulee salaisesta temppelistään materiaaliseen maailmaan vain silloin, kun vain se itse voi mielestään ohjata todellisuuden kulkua oikeaan suuntaan.<br><br>Inailla on laaja näkökulma olevaisuuteen. Se keskittyy vain ja ainoastaan aikaan, jota se ei voi vielä nähdä. Hetkeen, jolloin kohtalo saa useamman todellisuuden törmäämään. Nyt se tulee esiin eetteristä ratkaistakseen taiston muinaislinnoituksista ja valmistellakseen liittolaisiaan edessä olevaan vieläkin suurempaan taisteluun."
				
				"npc_dota_hero_snapfire_bio"			"Beatrix Snapfire ja hänen lohikäärmekonnansa Mortimer ovat tervetullut näky Kaukomaiden sateen piiskaaman portin, Nanarakin aavikkoteillä ja keitailla, joissa ryysysakki elää kituuttaa.<br><br>Beatrix tunnetaan siitä, että hän on aseseppänä omaa luokkaansa, puhuu viisaita, levittää iloa ja tekee maailman parhaita tulipipareita. Hän on pärjännyt pitkään ja elänyt vanhaksi nuorten alalla, koska hänellä on hallussa sanan säilä ja nopea liipaisinsormi.<br><br>Kaukomailta löytyvät luukasat ovat todiste siitä, ettei roistojen ja hulttioiden kannata yrittää käyttää Beatrixin pientä kokoa ja luontaista ystävällisyyttä hyväkseen."
				
				"npc_dota_hero_hoodwink_bio"			"Hoodwink vietti varhaisvuotensa idyllisessä vehreydessä, joka ennen täytti Krimwohlin laitamat. Ajan myötä kuningaskunta alkoi kasvaa, ja niin kasvoivat myös asukkaiden ja sotilaiden tarpeet. Malmin louhijat ja puuparonit kaivoivat, kaatoivat ja tuhosivat kilpaa luonnonkaunista metsää yrittäessään tyydyttää muuttuvan maan vaatimukset.<br><br>Muinaisten metsämaiden asukkailla ei ollut muuta vaihtoehtoa kuin liittyä turvaan vaeltavaan pakolaisvirtaan, kuolla Krimwohlin ruutiin ja rautaan kotiaan puolustaessaan tai paeta pohjoiseen koettaakseen onneaan sumuisen Tomo'kanin metsän kirotuissa laaksoissa ja lehdoissa.<br><br>Niissä pohjoisen petollisissa metsissä Hoodwink varttui aikuiseksi. Se vältteli Tomo'kanin julmia saalistajia, mielisteli yksiä ja vihastutti toisia rosvojoukkoja ja varmisti, että oli aina paikalla, kun jossain tapahtui ilkivaltaa. <i>Oletettavasti</i> se oli usein itse kaiken pahan alku ja juuri.<br><br>Kun pohjoiseen tuli tuulahdus Krimwohlin tulipaloista, Hoodwink alkoi miettiä perhettään ja ystäviään. Sitä, miten nämä selvisivät valtauksesta ja elää kituuttivat keskellä tuhottua maata. Hoodwinkin sydän itki verta, ja sen oli pakko lähteä sivilisaation rajalle katsomassa, miltä sen lapsuuden maisemat tuhonneet paholaiset näyttivät.<br><br>Se huomasi, että lapsuuden hirviöt eivät olleetkaan hirviöitä. Ne olivatkin vain... ihmisiä. Sotilaita, työmiehiä, kauppiaita ja pakolaisia. Sotilaatkaan ruuteineen ja rautoineen eivät olleet mitään Tomo'kanin vaaroihin verrattuina. Tomo'kanissa piti varoa tarttuvia lonkeroita ja teräviä hampaita ja vältellä vaaroja kuin tuulessa kieppuva vaahterantaimi.<br><br>Hoodwink tiesi, että on aina turvassa Tomo'kanin tiheiköissä, joita suurin osa ihmisistä osaa onnekseen pelätä. Nyt Hoodwink käy aina kimppuun, jos joku yrittää kesyttää villin luonnon. Se vie uhreiltaan omaisuuden, pitää mitä haluaa ja tuhoaa loput. Se opastaa sukulaissieluiset selviytyjät takaisin elämään vehreyden keskellä."
				
				"npc_dota_hero_dawnbreaker_bio"			"Ikuisuuksia sen jälkeen, kun Valon haltijan poistuminen pani alulle valon ajan, osa aamunkoin jälkeläisistä alkoi nousta esi-isänsä luojan jälkeensä jättämää kaaosta vastaan. Nämä kulkivat nimellä Valon lapset ja pitivät itseään ainoina mahdollisina Valon haltijan manttelinperijöinä. Ne janosivat päästä taistelemaan pimeyden voimia vastaan ja kasasivat mahtavan armeijan, jolla puhdistaa maailmankaikkeus ikiyön olennoista.<br><br>Dawnbreaker Valora on Valon lasten muinaisista luomuksista arvostetuin soturi ja majesteetillisen järjestyksen ja valon sanansaattaja. Valora valettiin metallisen tähden ytimestä, ja uuden elämän siihen puhalsi kultainen hengitys. Valoran tehtävänä oli levittää universumin synkkiin kolkkiin Valon lasten viisauden loistetta ja sytyttää taivaat tuleen taivaallisen vasaransa heilahtaessa ikuisessa taistossa kaaosta vastaan.<br><br>Ajan myötä Valon lapset paljastivat, että Dawnbreakerille oli toinenkin tehtävä. Ne olivat keksineet keinon, jolla niiden sisäinen valo läpäisisi koko kosmoksen ja tuhoaisi kaiken pimeyden ikiajoiksi. Ne passittivat Valoran ottamaan haltuun energialähteen, joka oli suunnitelman kulmakivi. Ensimmäistä kertaa ikinä Valora epäonnistui vasaroineen, ja hinta siitä koitui kovaksi sekä sille että Valon lapsille. Valon lasten kipinä sammui, ja Dawnbreaker jäi ajelehtimaan vuosituhansiksi pimeään avaruuteen, kunnes törmäsi lopulta tuntemattomaan maailmaan.<br><br>Siellä se uinui, kunnes nuori kiertotähti herätti henkiin muinaisen energialähteen, Valon lasten reliikin, joka Valoran tapaan iäisyyksien ajan oli hautautuneena tuulisen, punaisen lakeuden keskellä. Valora sai takaisin osan voimistaan ja heräsi sodan runtelemassa ja kaaoksen valtaamassa maassa. Se tiesi, että sen jumalat olivat mennyttä, mutta vasaran mahti elää. Se aikoi käyttää asettaan vain hyvyyden ja valon nimissä."
				
				"npc_dota_hero_marci_bio"		"Marcia moni ihailee, mutta harva tietää hänen juuristaan. Hän liikkuu useimmiten prinsessa Miranan seurassa, mutta ystävyyden synnystä ei kumpikaan paljasta koskaan mitään. Marci on liittolaisilleen raivokas mutta rehti kumppani. Vihollisiin hän kylvää pelkoa, jos nämä yrittävät satuttaa hänen ystäviään. Moni tietämätön saattaa vähätellä Marcin kokoa, mutta hänestä löytyy sisäistä voimaa, joka lataa iskuihin ällistyttävän tehon. Marci murskaa ne, jotka tohtivat testata häntä. Niille taasen, jotka pääsevät hänen suosioonsa, Marci on rento ja luotettava ystävä."
				
				"npc_dota_hero_primal_beast_bio"	"Vaikka Mistwoodin sumuisten metsien alennustilaan johtanut muutos idyllisestä lakeudesta vaarain täyttämäksi pöheiköksi tapahtui hitaasti ja taikurien toimesta, useimmat oppineet ovat samaa mieltä siitä, että Primal Beastin ilmestyminen oli todellinen lopun alku.<br><br>Maailman muutti tunteeton olento, Primal Beast, joka tuntee ainoastaan nälkää ja tuskaa. Aiempi elämä väkivallan ja kauhun täyttämällä planeetalla ja verenvuodatuksen keskellä olivat muokanneet siitä huippusaalistajan. Sen olivat ajaneet maanpakoon mestarit, jotka yrittivät epätoivoisesti saada sen hallintaansa. Niin Beast päätyi uuteen maailmaan, jossa se sai muuttua kaikessa rauhassa nälkäisestä saalistajasta päällekäyväksi tappokoneeksi ilman mitään vastarintaa.<br><br>Tuhansia vuosia Mistwood oli Beastin mielipaikka, jossa se sai rauhassa kylvää tuhoa.... kunnes yksi mitätön kiusankappale käytti vippaskonstia ja viritti Beastille Gleipnir-ansan.<br><br> Ilman jatkumolaitteen arvaamattomia voimia Primal Beast saattaisi olla yhä ansassaan. Gleipnirista ja Holvista vapautunut Beast on kaukana Mistwoodista, asumattomilla mailla ja suuntaa kuononsa kohti uusia verisiä ja raakoja seikkailuja – eikä vaivaisesti sykkivä sivilisaatio voi kerrassaan mitään iättömälle hirviölle."
				
				"npc_dota_hero_muerta_bio"		"Muertan tarinasta on liikkeellä yhtä monta versiota kuin Gormin Kalmankedolla on hautoja. Kummitusjutuissa nuori maalaistyttö, jonka koko perhe on surmattu, palaa manan mailta takaisin vaatimaan murhamiehet tilille teoistaan. Pimeissä tavernoissa juoppolallit puolestaan jorisevat salaliittoteorioita sieppauksista ja kylmäveristen tappajien haamuveljeskunnasta.<br><br>Kaikille versioille on kuitenkin yhteistä se, että ne kertovat neidosta, joka kihisi vihasta murhaajiaan kohtaan niin, että kieltäytyi kuolemasta. Ne kertovat myös, kuinka hänen silmitön kiukkunsa teki Kuolemaan niin syvän vaikutuksen, että tämä päätti antaa hänelle eteeriset pistoolinsa Armon ja Vahingon ja nimittää hänet lähimmäksi apurikseen. Nyt tämä nuori nainen jahtaa tiensä pään kohdanneita kadotettuja sieluja, raahaa heidät väkipakolla kolkkaan, josta ei ole paluuta − ja pitää huolen, että kelmit saavat ansionsa mukaan."
				
				"npc_dota_hero_ringmaster_bio"		"Tervetuloa, koko konkkaronkka, hämmästyttävään spektaakkeliin, josta puhutaan vielä kauan. Tiedossa on aisteja ja ennakkoluuloja ravistelevia kokemuksia ja raunioiksi murenevia muinaislinnoituksia.<br><br>Lavalla nähdään se ainoa oikea mekaaninen ihme, Cogliostro Kettle alias Ringmaster. Kidutuksen mestari ja oman aikansa nero tarjoaa taidonnäytteitä ja kärsimystä uhkarohkeille sankareille, jotka tohtivat raottaa karmiininpunaista esirippua ja kohdata vailla pelkoa sen, mitä verhon takaa löytyy.<br><br>Esiintyjät tekevät usein sen virheen, että odottavat yleisön tulevan luokseen. Ringmaster tietää, että yleisö <i>on löydettävä</i> itse. Katsojat on <i>raahattava</i> paikalle ja <i>pakotettava</i> katsomaan."
				
				"npc_dota_hero_kez_bio"		"\"Jo syntyessäni minusta luvattiin tapporaha. Summa kasvoi, kun harjaannuin rettelöinnin saralla. Kun kuningatar Imperia korotti palkkiota, tiesin tehneeni jotain oikein. Olen ollut niin kauan Jääraunioilla, että palkkio on laskenut. Täytyy saada se takaisin kohtuullisiin lukemiin.\""
	}
}
